(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		649 2 (2136 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		703 1 (188 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1033 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		715 3 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		819 1 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		885 3 (131 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		644 2 (709 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		525 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		924 (12 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1030 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		656 1 (105 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		954 (72 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		794 2 (52 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		911 1 (963 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		281 (52 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		642 1 (212 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		650 3 (185 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		719 1 (118 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1159 2 (4187 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		394 (46 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		694 (216 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		679 (57 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		851 2 (2516 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		747 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		972 2 (68 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		873 (146 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1166 3 (2085 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1149 3 (81 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		996 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		910 1 (892 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		946 3 (68 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		828 2 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		596 2 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		1088 1 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		354 (73 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		624 3 (45 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		950 2 (68 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1105 2 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1058 (6 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		924 3 (12 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		805 3 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		900 1 (104 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		901 2 (892 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		791 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		962 2 (4 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1019 2 (31 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1038 3 (27 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		881 2 (2111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		641 2 (1012 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		760 2 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1048 3 (11 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		856 3 (171 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		360 (755 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		875 (25 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		921 2 (72 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1002 (370 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		320 (3424 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1109 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		811 1 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1085 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		422 (459 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		140 (52 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		541 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		752 3 (82 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		892 (131 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		753 2 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		873 2 (146 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		751 2 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		686 3 (64 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1036 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		835 3 (278 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		891 1 (2175 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		668 2 (32 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		869 1 (278 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1101 3 (417 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		194 (586 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		524 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		990 1 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		748 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1138 2 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		596 1 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		942 3 (12 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1058 2 (6 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1143 1 (539 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		693 3 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1131 1 (69 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		157 (8 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		771 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		763 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1032 2 (15 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		590 1 (60 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		638 1 (215 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1028 2 (31 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		875 1 (25 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		814 1 (52 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		978 2 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1037 3 (31 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1040 (15 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		746 (82 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		690 2 (126 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		782 3 (82 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1112 2 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1107 2 (4187 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		669 1 (172 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		883 3 (1679 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		770 (82 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1062 (188 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		635 1 (75 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		328 (8 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		658 (58 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1134 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		771 3 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		254 (8 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		1151 3 (56 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		884 2 (2516 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		228 (623 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		746 2 (82 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		664 1 (34 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		781 2 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		803 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		845 1 (53 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		777 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		781 1 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		980 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		908 1 (4195 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		206 (17 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		599 2 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		765 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1034 3 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		672 2 (136 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1091 3 (46 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1155 1 (2104 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		904 2 (963 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1054 3 (7 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1124 3 (30 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		994 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		132 (564 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		721 (188 verts)	-1	False	False	False	1	[Material #30 (UnityEngine.Material)] 	
		1025 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		812 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1057 (8 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		691 3 (64 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		859 2 (131 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		610 (34 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		706 3 (68 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		545 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		880 (65 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		860 3 (111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		498 (568 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		772 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1088 3 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		462 (136 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1077 3 (69 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		894 1 (1243 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		208 (103 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		878 2 (53 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		733 3 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		165 (388 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		911 3 (963 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		97 (290 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		927 3 (92 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1028 1 (31 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		924 2 (12 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		110 (85 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		819 3 (51 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1116 3 (2086 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		556 (370 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		818 2 (52 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1030 1 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		775 3 (22 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1153 2 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		784 1 (121 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1125 (101 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		788 (121 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		612 (18 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		689 2 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		583 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1134 3 (130 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		733 2 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		877 3 (193 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1106 3 (2104 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		212 (254 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		860 1 (111 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		667 (216 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1011 3 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		865 3 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		169 (521 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		823 (188 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		226 (551 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		22 (924 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		863 1 (370 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		643 1 (1032 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		849 1 (171 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		396 (11 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		1155 (2104 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1076 2 (101 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		1034 1 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		877 2 (193 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		865 2 (188 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		247 (51 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		889 1 (171 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		693 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		871 2 (146 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1167 2 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		656 2 (105 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		835 1 (278 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		825 2 (2350 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		723 1 (1898 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		797 1 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		894 3 (1243 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		1058 1 (6 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		175 (156 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		185 (10 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		631 2 (45 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		936 2 (72 verts)	-1	False	False	False	1	[Material #25 (UnityEngine.Material)] 	
		709 1 (94 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1033 1 (23 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		772 3 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1109 3 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		991 2 (188 verts)	-1	False	False	False	1	[Material #26 (UnityEngine.Material)] 	
		857 1 (1679 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		725 1 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1105 1 (92 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
		688 2 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		800 1 (114 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		756 3 (6 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		670 (32 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		772 2 (36 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		842 1 (25 verts)	-1	False	False	False	1	[Material #28 (UnityEngine.Material)] 	
		591 1 (58 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		685 3 (126 verts)	-1	False	False	False	1	[Material #29 (UnityEngine.Material)] 	
		1107 3 (4187 verts)	-1	False	False	False	1	[Material #31 (UnityEngine.Material)] 	
